image_path,class_name,labels
"/kaggle/input/van-gogh-paintings/Drawings/Head of a Peasant Woman, Bareheaded.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Interior with Peasant Woman Sewing 5.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Study for Woman Sitting by a Cradle.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Enclosed Field behind Saint-Paul Hospital.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Fisherman with Sou wester, Pipe and Coal-pan.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman Stooping and Gleaning.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pine Trees along a Road to a House.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Sitting on a Basket with Head in Hands 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman Reeling Yarn.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Village Street, Sketch.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman with Dark Cap Sien s Mother.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Old Man Drinking Coffee.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman by a Hearth 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Cottages with a Woman Working in the Foreground.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Sitting by the Fire.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Seated Man with a Moustache and Cap.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Hand with Bowl and a Cat.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant, Walking with a Wheelbarrow.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Death s-Head Moth.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Bush in the Park at Arles The Poet s Garden II.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Motifs of a Mountain Landscape behind the Walls.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman with Her Hair Loose.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Top Hat and Hands Crossed.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Baby in a Carriage.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Treetop Seen against the Wall of the Asylum.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman with Hat, Half-Length.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Lamp in front of a Window.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Standing.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman Digging 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Peasant Women Working in a Field.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peat Diggers in the Dunes.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Sketches of a Man with a Ladder, Other Figures, and a Cemetery.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Public Garden with a Corner of the Yellow House.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with Walking Woman and Walking Man.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Sien Pregnant, Walking with Older Woman.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Stocky Man.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Marsh with Water Lillies.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sower 4.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Soup Distribution in a Public Soup Kitchen.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Wheatfield with Stooks and a Mill.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Wheat Field with Sheaves and a Windmill.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Ploughman and Three Women.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Plate with Cutlery and a Kettle.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Mountain Landscape Seen across the Walls.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man Carrying Peat.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 9.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Portrait of Pere Tanguy.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 5.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Study of Two Peasants 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Standing Female Nude Seen from the Front.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Kneeling, Possibly Digging Up Carrots.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with Sketches of Working People.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Vincent s House in Arles The Yellow House.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 7.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Blossoming Branches.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Fish-Drying Barn 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Sewing 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of a Left Hand.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Plaster Statuette.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Carpenter.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Seated Girl and Venus.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Nude Woman Squatting Over a Basin.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Kneeling with Chopper.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of a Tree against Clouds with Colour Annotations.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Snowy Landscape with Stooping Woman 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Rocks with Oak Tree.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Weaver with Other Figures in Front of Loom.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 14.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Field with a Sower.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Street in Saintes-Maries 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Olive Trees, Montmajour.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Avenue of Poplars.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Double-Bass Player.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Ditch along the Schenkweg.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Winter Landscape with Hut and Wood Gatherer.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman with a Donkey.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Working with a Long Stick.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man with Scythe in Wheat Field and Other Figures.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Road with Telegraph Pole and Crane.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Hill with the Ruins of Montmajour.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man Loading a Cart.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Bridge near the Schenkweg.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Vicarage at Nuenen 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Public Garden with People Walking in the Rain.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Quay with Men Unloading Sand Barges.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Stooping Woman with Net.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Cottages in Saintes-Maries.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with a Church 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pine Trees in the Fen.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman with Spade.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Hand 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman with a Bucket.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Windmills at Montmartre.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Male Torso and Study for Portrait of a Woman with Flowers.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Fisherman with a Sou wester 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Top Hat and Umbrella Looking at his Watch.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant, Sitting.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with Many Sketches of Figures.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Two Peasant Women, Seen from the Back.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Sitting on a Basket with Head in Hands.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Miners Women Carrying Sacks The Bearers of the Burden.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of a Knee.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Field with Houses under a Sky with Sun Disk.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Trees with Ivy.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Trees 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Couple Out for a Stroll.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 15.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Lap with Hands and a Bowl.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Bridge and Houses on the Corner of Herengracht-Prinsessegracht, The Hague.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 11.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of a Woman with a Baby in her Lap.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant, Digging Up Potatoes.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man and Boy Sitting under a Roof.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Old Man in a Tail-coat.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Hands with a Stick.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 16.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man Writing Facing Left.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with Two Women Doing Laundry.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman at the Washtub.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Old Man Warming Himself.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Boy, Digging.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Van Stolkpark.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Four Swifts with Landscape Sketches.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 10.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Three Peasants at a Meal.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pine Trees in Front of the Wall of the Asylum 4.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Unfinished Sketch of an Interior with a Pan above the Fire.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/L Ecorche and Borghese Gladiator.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Three Hands, Two with Knives.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Wheat Field with Sheaves and Arles in the Background.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/La Mousme, Half-Figure.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Man, Sitting, Reading a Book.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Women in a Balcony Box.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Houses on Schenkweg where Van Gogh Lived.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Beach, Sea, and Fishing Boats.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Previous self-portrait.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Windmills at Montmartre 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Drawbridge with Lady with Parasol.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Four People Sharing a Meal.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Fisherman with Sou wester, Head 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sorrow 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant with Sickle, Seen from the Back 6.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 18.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with Hands and Several Figures.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pine Trees Seen against the Wall of the Asylum 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman Stooping and Gleaning 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Enclosed Field 4.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman with Wheelbarrow at Night.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Trees and a Stone Bench in the Garden of the Asylum.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Public Garden with Fence.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Three Cicadas.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Window in the Bataille Restaurant.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Marsh.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Snow-Covered Cottages, a Couple with a Child, and Other Walkers.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Sketch of a Lady with Striped Dress and Hat and of Another Lady, Half-Figure.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/View from the Apartment in the Rue Lepic.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Hut in the Camargue.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/View of Arles from a Hill.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Town Hall at Auvers.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of a Donkey.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Standing Female Nude Seen from the Back 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Farmers Digging and Cottages.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant, Chopping.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Fishing Boats on the Beach at Saintes-Maries.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with the Oise 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Ploughman.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Ditch.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant with Walking Stick, and Little Sketch of the Same Figure.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Heads Man with Beard and Hat Peasant with Cap.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Harvest Landscape.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Windmill at Montmartre.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Interior with Peasant Woman Sewing 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Child and Woman Pouring Coffee.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Before the Hearth.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 10.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Farmhouse with Wheat Field along a Road.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Carpenter, Seen from the Back.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Four Men on a Road with Pine Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Road to Tarascon 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Park View.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sorrowing Woman.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man, Bareheaded, Head.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman with a Shawl 4.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Fishing Boats at 3.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Digging, Seen from the Side.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Idol 4.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Sien Nursing Baby, Half-Figure.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Digger 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Stooks and a Mill.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Seated Woman 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sorrow.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Torso of Venus.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Torso of Venus 4.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant, Working, Lower Part of Drawing.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Four Hands, Two Holding Bowls.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of Diggers and Other Figures.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Hands.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Angelus.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Potato Field in the Dunes.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Boulevard de Clichy.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Donkey and Cart.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Young Man with a Pipe.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Girl Standing.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Bench with Four Persons.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sailing Boat on the Seine at Asnieres.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sun Disk above a Path between Shrubs.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Venus.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Mower after Millet.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 9.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man with Saw.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sale of Building Scrap 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Lifting Potatoes.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Trees in the Garden.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Torso of Venus 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Reaper 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Mask of an Egyptian Mummy 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man and Woman Seen from the Back.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sower 5.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Digging 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Man 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Man with Cap or Lithographer s Shade.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Parsonage Garden.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Idol.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Lifting Beet.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Digging.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Woman s Legs.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman, Sitting by the Fire, Peeling Potatoes Sketch of a Second Figure.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Chair.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Interior with Peasant Woman Sewing 4.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Haystacks near a Farm 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Seated Nude after Bargues.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man Sitting with a Glass in His Hand.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Daughter of Jacob Meyer, The after Holbein.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Steamer with Several People.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Idol 5.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Sien, Sewing, Half-Figure 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Digger 6.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Three Hands, Two Holding Forks.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sien s Mother s House.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Interior with Peasant Woman Sewing.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 5.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Houses among Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Coal Shoveler.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Venus 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Lady with Checked Dress and Hat.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Heads of Men.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 15.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Houses among Trees with a Figure.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man Feeding Chickens or Sowing.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Canal with Bridge and Women Washing.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of an Eroded Garden-Wall Ornament.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Digger 5.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/A Corner of the Asylum and the Garden with a Heavy, Sawn-Off Tree.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Standing Female Nude Seen from the Back.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Venus de Milo.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Old Woman with a Shawl and a Walking-Stick.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Tiled Roof with Chimneys and Church Tower.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Churchyard in the Rain 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Three Studies.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Village Street.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Houses among Trees and a Figure.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pine Trees near the Wall of the Asylum.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Working in Wheat Field.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Head of a Girl, Bareheaded, and Head of a Man with Beard and Cap.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Square in Paris.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 23.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Three Hands 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Cottages with Three Figures.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Studies of Three Peasants and a Head.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sower with Setting Sun.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Three Studies of a Woman with a Shawl.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Clock, Clog with Cutlery and a Spoon Rack.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Women Working in Wheat Field.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of a Landscape with Factories.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Bent Figure of a Woman Sien.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Mask of an Egyptian Mummy 3.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant, Digging 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Portrait of the Postman Joseph Roulin.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman on her Deathbed, Head after a 17th century painting.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Cypresses with Two Women in the Foreground.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman with her Hair Loose, Head.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Hands 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Scheveningen Road.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Fish-Drying Barn.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 6.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sand Diggers in Dekkersduin near The Hague 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of a Hen.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man with Rake.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Ruins of Montmajour 2.jpg,Drawings,3
